name,latitude,longitude,num_reviews
Malibooz Beach Bar,37.72383,20.866,29.0
Milk'n'White,37.728455,20.863445,29.0
Arcadion Bistrot,39.623478,19.923264,29.0
Porcelani,39.625034,19.921694,29.0
Helona Chrani,36.91169,21.92911,29.0
Gelatiamo Kalamata,37.034573,22.109463,29.0
Crispy,40.21803,23.666441,29.0
Bar 1901 Wine And Cocktails,40.225395,23.670198,29.0
Cafe Del Mar Meze,38.11863,23.992079,29.0
I Mostra,39.162663,23.490976,29.0
Fresh Plus,40.800644,22.049557,29.0
Κ63,38.17434,20.491806,29.0
The White Hart Pamporovo,41.65723,24.696058,29.0
Kokoras Restaurant,40.09632,23.979736,29.0
Rodakino Beach Bar,35.519894,23.925076,29.0
Sevensenses Gastronomy,37.00856,25.220284,29.0
Boukouris Taverna,37.45599,23.236633,29.0
Seven Souls,35.35578,24.277071,29.0
Mama's Pizza,36.21316,28.113293,29.0
Anemos taverna,36.231396,28.136114,29.0
Agrotica,39.410862,20.021332,29.0
La Sousourela,38.096756,23.739235,29.0
GJ Konaki,40.325226,23.980114,29.0
Goody's Burger House Piraeus,40.501648,22.927542,29.0
Ristorante Italiano Anamella,39.4426,23.103073,29.0
Mercado Cafe Brasserie,40.58323,22.94963,29.0
Iviskos,36.626602,24.917803,29.0
Taverna Platanos,40.486366,23.59522,29.0
Kataraxias Zaxaroplasteio,39.2953,22.380829,29.0
The 4 Bros,35.352333,24.400188,29.0
Souvlike,36.267223,22.967064,29.0
L.draft Beer Street,37.953278,23.681587,29.0
Arismari & Honey,40.795616,21.833069,29.0
Opos Palia,40.502552,21.776419,29.0
Crazy Donkey,40.502205,22.90824,29.0
Astradeni's Place,36.61851,27.171381,29.0
Posidonio Cretan Cuisine,35.203663,24.163975,29.0
Restaupark,39.601067,20.895613,29.0
Paliomylos Restaurant,35.513332,23.824722,29.0
To Spitiko tis Foteinis,37.64748,21.684036,29.0
ELaiolithos Luxury Retreat Restaurant,37.084927,25.495369,29.0
Apla...Spitiko,37.976097,23.761429,29.0
Taverna tis Machis,37.674713,21.314571,29.0
I Strouga Psistaria,39.621918,20.889486,29.0
Stou Sfakia,39.39087,21.92442,29.0
Dipla Sto Potami,39.417088,20.843334,30.0
Taverna Corfu,39.625618,19.922619,30.0
Pasta,37.90662,23.751394,30.0
Kivotos,37.96101,23.73023,30.0
O Chrystaras,37.964096,23.71092,30.0
Myrovolos Metaxourgeio,37.983234,23.719952,30.0
Gush Cafe,37.974106,23.751081,30.0
Manga Cafe,37.968594,23.729717,30.0
Ma'ergeio,37.96524,23.7268,30.0
Tepinina All Day Cafe Bar Restaurant,37.97531,23.728,30.0
Sugar Inn,37.978157,23.740522,30.0
Grand Dionysos,37.98447,23.729649,30.0
Omnivore,37.9768,23.727978,30.0
MomS,35.511322,24.030813,30.0
Aria Del Mar,35.516926,24.008446,30.0
Koto Neon,35.33146,25.138058,30.0
To Havesiliki,35.367397,24.476519,30.0
Mammy's,35.36625,24.46941,30.0
Pergalidi,36.90585,25.99858,30.0
Food’s World,37.085503,25.15089,30.0
Zorbas,36.99785,26.922169,30.0
Ta Linaria,36.9729,26.93146,30.0
Stis Annas,37.155464,26.84405,30.0
Elpida Restaurant,36.45803,27.331442,30.0
Helena,36.44893,28.215143,30.0
Cocktails & Dreams Bar,36.1666,28.093788,30.0
Yellow Bus,39.66542,20.852018,30.0
Γυαλι Καφενε,39.66994,20.85262,30.0
Fishalida's Garden,39.61887,19.921642,30.0
Kathisma Restaurant,38.779778,20.601217,30.0
To Diethnes Kafenio Ouzeri,40.778732,21.402456,30.0
Ralentato,40.60711,22.96311,30.0
Mystilli,40.638493,22.934168,30.0
Devido,40.60152,22.96988,30.0
Neon,40.63797,22.941328,30.0
Il Padrino,37.2667,23.15,30.0
Tarsanas,39.184105,23.445107,30.0
Tasos,39.6404,22.41905,30.0
To Chontro Mpizeli,39.36182,22.93399,30.0
Tsipouradiko o Dionisis,39.36102,22.9428,30.0
Hilal Butik Otel & Cafe & Restaurant,39.49296,26.334974,30.0
Entechno,38.03279,22.1103,30.0
Sweet Creations,35.19146,24.391909,30.0
Platia Taverna,35.30816,25.371948,30.0
Cantina Analoque,37.442825,24.942207,30.0
Delizzia Creperie,38.392902,21.828821,30.0
v pub,35.51495,23.90472,30.0
Eteon Greek Culture Restaurant,36.34391,28.198797,30.0
Taverna Fountoukli,36.272606,27.989492,30.0
Piccadilly Cafe Bar,36.45139,28.219723,30.0
Scala Coffee & More,35.23042,23.682955,30.0
Kolonaki Bites & Spirits,37.977234,22.978115,30.0
Marko Polo,40.268658,23.451904,30.0
To Tavernaki tou Damianou,41.150543,24.145601,30.0
Karnagio,37.254627,21.664227,30.0
Koutouki - Barba Anastasi,41.090115,23.548037,30.0
Glaros,36.375687,25.483818,30.0
Bella Zante Restaurant,37.7314,20.865847,30.0
Noodle box greece,37.730297,20.863567,30.0
Theotoki,39.61041,19.92584,30.0
Cafe Yali Taverna,39.627403,19.920792,30.0
Cafe Corfu Porta Reale,39.621532,19.918634,30.0
Kontogiannis Traditional Ice Cream,39.62392,19.92245,30.0
Boiler Crepe,39.61537,19.910217,30.0
Neo Sintrivani,36.894424,27.289095,30.0
Vinylio Wine Restaurant,36.896156,27.284594,30.0
Coffee Island,36.89273,27.28892,30.0
The Garden Cafe & Cocktail Bar,36.783745,27.14508,30.0
Votsalo,35.210976,26.267323,30.0
Karvouno & Schara,38.09234,23.79547,30.0
The 3 Skalopatia,40.5141,22.20424,30.0
Fournos Kassimi,38.08746,23.974283,30.0
En Lefko Cafe Bar Creperie,37.383736,23.24754,30.0
Anna's Garden Village Taverna,39.475376,19.9342,30.0
Sea Breeze,39.484943,19.92914,30.0
Spatha,35.54385,23.78015,30.0
Cafe Loutro,35.1984,24.07919,30.0
Akti Seaside Lounge & Restaurant,35.51478,27.20074,30.0
Doggy Style- Hot Dogs and More,38.3677,26.138296,30.0
Cafe Skala Yacht Club,37.856003,24.786375,30.0
Koromilas,38.002144,23.8131,30.0
Estivo Seaside Pleasures,39.304913,23.121674,30.0
La Trattoria Estia,40.72781,22.920485,30.0
Karydia,35.42933,24.15527,30.0
To Kafe Tis Maritselas,36.970818,22.993565,30.0
Lavasas Meat The Fish,40.583355,22.949286,30.0
Trolley Meat & More,37.985474,24.012777,30.0
Petrino,39.163647,23.48136,30.0
Fernando's Bar - Restaurant,40.99234,22.875303,30.0
Mpakoutis,38.612682,23.530046,30.0
Paraiso Beach Bar Skopelos,39.139084,23.645658,30.0
taverna-restaurant Mira-Mare,40.8333,24.304636,30.0
Zaharoplastio Chatzis - Nea Smirni,37.94698,23.71465,30.0
Platia Kalamaki,37.94725,23.71336,30.0
Artemis Cafe,39.004147,23.205194,30.0
Loco Grill,40.66229,22.90482,30.0
The Eatalians - Mario & Luigi,37.931023,23.70994,30.0
Livadi Geranou,37.345715,26.586443,30.0
Platanos,38.021076,22.988068,30.0
Ilisia Paideia,37.97497,23.76625,30.0
Vrachasi Tavern,35.27395,25.563189,30.0
Grill Haris,38.657444,20.687023,30.0
To Perachori,38.06451,23.7586,30.0
Aeroinon,35.179073,26.096754,30.0
Symposion,40.654564,23.697918,30.0
Spirtokouto Bar,37.97354,23.71085,30.0
To Kalkani,37.977863,23.75868,30.0
Creperie Framboise,37.986034,23.732513,30.0
Yubaba Cafe Bistro,37.963306,23.721418,30.0
El Bandoneon,37.98505,23.71893,30.0
Blue Lagoon,35.27772,25.72347,30.0
Bakalogatos,35.01113,25.740309,30.0
Skepasti,35.4137,24.71293,30.0
Victoria Cafe,37.026215,25.369646,30.0
Try-Gyro,37.323174,26.543959,30.0
Lungolago,39.672344,20.856253,30.0
Mpougatsa Axilleas,40.084576,21.428629,30.0
Concept Bar,40.617706,22.95474,30.0
Paragka,40.630547,22.948454,30.0
JOIN Juice Bars,40.62774,22.946949,30.0
Christos,39.86773,25.17342,30.0
Enteka Pub,38.245808,21.73186,30.0
Mouria,39.150467,23.874672,30.0
Barley Bar,39.64156,22.416958,30.0
Slourp,40.845,25.874517,30.0
Gia Fagaki,41.11832,25.40253,30.0
Koukoutsi,36.72256,25.281189,30.0
Isidora Bar,38.479733,22.58361,30.0
iFeel,36.46269,25.377926,30.0
PARAMITHI,37.86715,23.747257,30.0
Benjamin Burger Athens,38.02352,23.799423,30.0
Galazio Restaurant,35.519176,23.897734,30.0
Dot,36.429543,28.233538,30.0
Demis Suomalainen Baari,36.45331,28.220913,30.0
Avli,36.44736,28.224426,30.0
Trelos Gaidaros,37.90401,23.71966,30.0
Rubirosa Seaside Delight,37.90218,23.719109,30.0
Perri Orekseos,37.69038,26.93944,30.0
Yanina Kai Parea,37.023533,22.1309,30.0
Loft Cafe bar,40.217278,23.665668,30.0
Veranda Cocktail Bar,39.99056,23.610374,30.0
Luigi Gelateria,37.793823,26.683096,30.0
Orthi Ammos,35.181423,24.23648,30.0
Porto Paradiso,35.508102,27.212526,30.0
Makedonia Fish Restaurant,36.271027,27.825512,30.0
Puerto All Day Bar,37.630726,26.104208,30.0
Palies Anamniseis,38.020515,24.007717,30.0
Porto Di Ammo,37.778618,20.898056,30.0
Bracciera Beach Bar,39.057205,26.601679,30.0
Thraka,40.249294,23.694004,30.0
To Kastro,40.64117,22.959887,30.0
Belmar Beach Bar,38.12581,20.49232,30.0
To Palio Katoi,37.936905,23.720211,30.0
SWELL Antiparos,37.040123,25.083654,30.0
Feggari,37.449368,24.935724,30.0
Palmie Bistro - Village Park,37.975483,23.667892,30.0
La Pasteria,37.935387,23.693724,30.0
Kallistw,39.99213,22.6243,30.0
Namaste,38.83537,20.706444,30.0
Amvrosia Summer,37.757412,21.303995,30.0
Taverna Magkas,37.922768,22.526424,30.0
Voureiko,37.245247,22.551569,30.0
Taverna Miranda,38.6918,22.417116,30.0
Nea Galini,38.09234,23.980577,31.0
Kasap Steak House,37.88485,24.013674,31.0
The Salad Project,37.96747,23.73082,31.0
Syntrimmi,37.97461,23.71833,31.0
Asimakopouloi Bros,37.98533,23.73825,31.0
Clap The Restaurant,37.967503,23.696857,31.0
8 Le Bistro,37.96718,23.74749,31.0
El Greco,37.97732,23.73773,31.0
Fillo Food & Coffee,37.97655,23.73291,31.0
Giannis & Konstantinos of Athens,37.995384,23.71841,31.0
Gaia,37.9317,23.62744,31.0
L' abbuffata,37.94567,23.64799,31.0
Xenia,38.4336,22.87474,31.0
Galatiano Perasma,35.508682,24.044779,31.0
Pitses Ble,35.515125,24.020327,31.0
Airport Fast Food,35.541348,24.136202,31.0
Dk Cafe - Bar Restaurant,35.517048,24.017675,31.0
NIKIS,35.25904,25.72694,31.0
Barba Yiannis,36.87205,25.92624,31.0
Meraki Mykonos,37.456707,25.328856,31.0
Spartakos,36.385742,25.429815,31.0
Taverna Small Paradise,35.585293,27.077925,31.0
Taverna Oasis,39.31342,20.358315,31.0
Niki,40.074905,23.448189,31.0
Afthoni Traditional Homemade Food,40.336403,23.720356,31.0
Express Grill,40.611767,22.968954,31.0
Averof Pastry,40.62078,22.95405,31.0
Tavrna Kastro,40.641037,22.959826,31.0
Τhe Βlues Βar,40.63756,22.94709,31.0
Ouzeri 168,40.59879,22.97066,31.0
Maravelas Restaurant,38.236973,21.76684,31.0
Stelios,37.265938,23.157494,31.0
Elladas Eikones,39.361324,22.93443,31.0
En Kai Pan,36.09185,28.085665,31.0
Grapa,37.956673,23.700583,31.0
Ildir,38.24489,26.3118,31.0
12 Mines stin Kouzina,40.523426,21.264736,31.0
Coffee Island,37.56567,22.80156,31.0
Dear John,37.595413,25.066257,31.0
Porto,37.723194,23.94515,31.0
Margetis's Tavern,37.968395,23.85023,31.0
Antonis Estiatirio Mezedopolio,37.840565,23.765627,31.0
Capitol,38.95692,23.14745,31.0
Laskari's Pastryshop,37.83914,24.94111,31.0
Blue & White Restaurant-Beachbar,35.517593,23.913446,31.0
Christos Snack Bar,36.33735,28.205421,31.0
Sofia,35.184338,25.905,31.0
Amalaya,37.124527,25.239346,31.0
Yogit Greek Frozen Yogurt,37.08877,25.15755,31.0
Falareika Fish Tavern,38.77637,22.78738,31.0
Sunrise Cafe Bar,37.689552,26.9428,31.0
To Limanaki,37.478153,22.998734,31.0
To Vareli,41.147823,24.149368,31.0
Nynio,37.252422,21.667934,31.0
Ta Dichtia,36.34025,25.45477,31.0
Aqua Azul By (sea Side Breeze),36.37616,25.484426,31.0
Garden of Taste,37.731056,20.86322,31.0
Dafni's Restaurant Kalamaki,37.742516,20.90294,31.0
Rooster Restaurant-beach-bar,36.889175,27.18328,31.0
Pizza Litsa,38.046856,24.321543,31.0
Akti Nok,37.024033,22.116796,31.0
Fagopoti,36.808857,21.91546,31.0
Taverna Berdema,38.974415,26.369722,31.0
Taverna Greco,39.663307,19.843458,31.0
Pottery Studio & Cafe by Andriani,37.71385,20.85786,31.0
Saratseno Cafe Bar,37.814354,20.8721,31.0
Aquarius Rent Room Cafe,37.780674,26.991516,31.0
Amaretto Cafe Snack Bar,39.17,23.499765,31.0
Porto Kalamaki,37.326443,23.143475,31.0
Thalassa Tavern,37.52029,22.85908,31.0
Black Horse Restaurant,41.62695,24.70351,31.0
The Bakery stories,38.08296,23.820705,31.0
Pink Sugar,35.51912,23.92399,31.0
Crazy Forks,39.79094,19.790016,31.0
Souvlaki4you,37.664463,26.882578,31.0
Dolphin Bay,36.837307,27.06084,31.0
Charalambides,37.96305,22.805037,31.0
Aggelantonis aegean coffee lab,37.056435,25.206753,31.0
Antika Cafe Bar,36.023563,27.922949,31.0
Naftis Restaurant,39.58229,19.82098,31.0
Epsilon wine bar & Mediterranean cuisine And Resturant,37.845673,20.791624,31.0
Olio,36.37621,25.431911,31.0
Anamomylos Taverna,35.534134,23.816196,31.0
Beja,39.107433,26.556932,31.0
H Plateia Mas,39.342937,23.085217,31.0
Bakalogatos,39.340565,23.01112,31.0
Tzatzamini,38.45869,20.66346,31.0
Fishtavern Harkas,40.569393,22.955397,31.0
Sogambros,40.441692,23.514957,31.0
Kalamia All Day Beach Bar,35.20346,26.1106,31.0
Nautilos,39.874973,25.059036,31.0
O Platanos,39.853634,22.556082,31.0
Lemonaki Mezedopoleio,38.004368,23.664076,31.0
Taverna Mouries,38.17818,24.20946,31.0
Elafos Hotel Cafe Bar,36.276936,27.943764,31.0
Ispleo Grill Bar,39.8746,25.2702,31.0
Evripidis,38.03103,23.77697,31.0
BlueField Burger,38.000103,23.772451,31.0
Mouria,37.92882,23.70724,31.0
Cruiser,37.93293,23.6858,31.0
Opos Palia..Stou Pitsika,37.605946,26.169785,31.0
Strouga,38.015472,22.414297,31.0
Veranta,39.209637,25.853964,31.0
Alekos,39.62539,20.18096,31.0
Vlahiki Gastra - Goulas,38.117825,23.875448,31.0
Vanilla Beach Bar,35.354088,24.289787,31.0
Mesogeios Gefseis - La Bomba,35.458225,23.92002,31.0
Taverna Psistaria Mandraki,37.969414,23.754583,31.0
Taverna Floisvos,39.172653,23.342892,31.0
Foofootos,37.982628,23.770418,31.0
Retro Gastro Funky Taverna,37.97558,23.717367,31.0
Flamme Rouge Cycle Cafe Bar,37.97928,23.71187,31.0
333 & Chef's Workshop,37.973473,23.733046,31.0
Forget Domani,37.96786,23.71132,31.0
Cafe Voulis Salumeria,37.976025,23.732687,31.0
Arodou,37.97795,23.725266,31.0
Hummus Bar,38.053528,23.841745,31.0
Bousoulas Mezedopoleio,37.953518,23.659649,31.0
Base 89,38.430466,22.427624,31.0
Falavela,35.512894,24.019934,31.0
Magna Grecia,35.51571,24.01923,31.0
Cafe Maurakakis,35.51313,24.01716,31.0
Umami Homemade Organic & Vegan Restaurant,35.33965,25.134958,31.0
ND Lygaria,35.3988,25.02704,31.0
Dafni Mezedopoleo,35.331913,25.141663,31.0
Paradise Lounge,37.41019,25.356577,31.0
Sourasis Grillhouse,36.893684,27.28597,31.0
Bizisten,39.668877,20.855932,31.0
Pio Pio all day cafe bar,39.196754,20.186306,31.0
Leo d'Oro,40.63445,22.95092,31.0
Kritamos Meze-Bar,40.6141,22.974669,31.0
Chirofreno,40.6165,22.972908,31.0
Emigre Cafe Bar,40.62939,22.95294,31.0
Samosa The Asian Food,38.24519,21.7363,31.0
Da Vinci,39.55742,21.766592,31.0
My Deli,39.35997,22.950092,31.0
Marina Restaurant - Bar,36.72599,25.27308,31.0
Wow Steak,35.3049,25.416971,31.0
Ginis Tavern,37.6681,24.041468,31.0
Ellispontos,37.863743,23.751245,31.0
Bocado,37.86278,23.75564,31.0
Ginger Bar,38.0208,23.80041,31.0
Areti's Tavern,39.408455,20.24025,31.0
Sweet & Salty,36.355667,25.47413,31.0
La Ricetta,36.448845,28.219929,31.0
To Paradosiako,37.124172,25.238026,31.0
Saluteria,39.620937,19.919785,31.0
Carino,36.89436,27.288185,31.0
Tou Panagioti,40.23861,23.285763,31.0
Rakorihio,38.62248,21.409353,31.0
Kantina Tis Navarinou,37.02041,22.143932,31.0
Pure,39.390697,20.106482,31.0
Garden Restaurant,37.78246,26.87581,31.0
Morsko Duno,41.396683,23.205917,31.0
Theaseas,35.505077,23.640451,31.0
The Beach Project,37.01011,25.235996,31.0
Delfini Restaurant,38.711155,20.715878,31.0
Margarita Taverna,39.48339,19.929878,31.0
Notos Lounge,36.337635,25.43395,31.0
"Karagiorgis Giorgos Restaurant ""Emborios""",38.18813,26.028336,31.0
Emerald Restaurant,35.52012,23.874445,31.0
Maria Terlaki,37.714363,24.055725,31.0
Pizza Rio,40.18419,23.785702,31.0
VCAFE,40.18848,23.803438,31.0
Bellagio Pizza & Pasta Bar,38.00591,23.829115,31.0
Cafe Taxiarches,39.06863,26.571732,31.0
Ambelos Restaurant,40.70411,23.652067,31.0
Rakopolis,37.992153,23.67744,31.0
O Platanos,35.342873,24.871237,31.0
Cafe Alexandros,35.156464,25.646994,31.0
BOA sushi,38.08887,23.817513,31.0
Taverna O Gianni's,36.360157,28.116934,31.0
Sarampelou Cafe Wine Bar,37.323345,26.54319,31.0
To Limanaki tis Euriakis,39.06312,26.485926,31.0
Krypti,36.974937,24.744967,31.0
Ali Baba Middle East Flavours,37.93499,23.71176,31.0
Stathmos Restaurant Rio,38.300915,21.781536,31.0
Maya Beach Bar,39.92836,23.584898,31.0
Neratzia,35.544872,23.729675,31.0
Ma-Giw,40.2574,23.21489,31.0
Gero Smolikas,40.104263,21.019688,31.0
Ston Prodromo,35.259228,25.650253,31.0
Doukas Psarotaverna,40.630245,22.736177,31.0
The president,37.92994,23.751604,31.0
En Lefko,38.63367,20.594704,31.0
Taverna Metaxogeni,39.375027,23.048412,31.0
Tropicana,39.94414,25.225676,31.0
Thyme Restaurant and Bar,37.571804,22.832148,31.0
Verani,38.668682,20.647264,31.0
Ragismeno Tsoukali,35.35866,24.572407,31.0
Taverna-Cafe Dentro,35.18546,24.30412,31.0
Friends,35.286335,25.67707,31.0
Mougre Bar,40.017292,23.530949,31.0
To Magazaki... pou legame,35.30333,25.231607,31.0
Karydies,36.287148,22.95782,31.0
B&E Goulandris Cafe Restaurant,37.969715,23.742764,32.0
Vivliothiki,37.976604,23.740957,32.0
Parko,37.95469,23.73145,32.0
Sisinely All Day Gastro Bar,37.975914,23.723724,32.0
Kalamakeri,37.95678,23.720127,32.0
Ανεφάνη - Γευστικόν Μεζεδοπωλείον,37.973534,23.727823,32.0
American Burger,37.966816,23.733189,32.0
Fatsio,37.97317,23.74741,32.0
To Pithari,38.01985,23.741285,32.0
Leonidas Chocolates Cafe,37.968582,23.729204,32.0
Yum...Me,37.97647,23.727114,32.0
T' Agkyrovoli Tou Sotiri,37.930656,23.627382,32.0
Speranza Italian Dining,37.93938,23.64149,32.0
Cindy's Harbour Bar,35.19175,25.71883,32.0
ASPRO MAYRO Galaktopoleio,35.505585,24.019594,32.0
Olous Restaurant,35.26257,25.721592,32.0
La Brasa Heraklion,35.338734,25.144213,32.0
Sapou,37.04147,25.083532,32.0
Thema Hronou,37.037773,25.101353,32.0
Haihoutes Cafe,36.853508,27.228914,32.0
Del Mare Cafe Bistrot,36.89469,27.285864,32.0
Georgia & Manolis Canteen,36.175835,28.098057,32.0
Orpheus Bar,39.79117,19.814371,32.0
Gabriel's Steps,39.764767,19.875261,32.0
Brounos Fish Taverna,39.629887,19.892893,32.0
Doxa,40.63651,22.95483,32.0
La Enye,40.63862,22.94393,32.0
Hozeva,40.63606,22.941608,32.0
Apagkio,39.10107,26.55515,32.0
Entelvais,37.93914,22.9263,32.0
Brousko,39.63951,22.41765,32.0
Na me Thimasai,39.609577,22.43671,32.0
Makis Taste It,39.35997,22.947527,32.0
Milano,40.85242,25.82796,32.0
Thealos,38.393353,23.782656,32.0
Giagia Elisabet,37.944122,23.68891,32.0
Vitorino gelato,36.757923,22.567076,32.0
Il Porto Bar,36.75819,22.56679,32.0
Restaurant Pizzeria Ndrico,40.029587,20.185495,32.0
Cafe Androuvista,36.88761,22.232723,32.0
Goody's Burger House,37.56633,22.80088,32.0
Ta Adelfia,38.01993,23.803137,32.0
Mpar Mpee Kiou,38.02285,23.799519,32.0
Flavour Bake Fresh Daily,35.308323,25.520338,32.0
El Patron,36.44911,28.2211,32.0
BELLEVUE RESTAURANT,36.4552,28.21958,32.0
Alibi Cafe - Cocktail Bar,35.096073,24.688545,32.0
Idea,37.08556,25.14985,32.0
Altana,38.77651,22.77743,32.0
The Amudi Bar,35.293594,25.429193,32.0
Psaltis,41.090534,23.555294,32.0
Paradise Restaurant,37.739746,20.861921,32.0
Kafenio O Daskalos,36.78396,27.1454,32.0
To Kioski,38.375,22.385834,32.0
Cafe Tierra,39.62155,19.923933,32.0
Folia Tis Gefsis,39.630157,19.896172,32.0
Stathis,39.627136,19.915064,32.0
Stolidi Ena,37.035694,22.111752,32.0
Navarino,37.024597,22.123018,32.0
La Famiglia,36.796005,21.958376,32.0
Fast & Tasty,39.792213,19.706923,32.0
Kantina grill,39.7946,19.700912,32.0
Taverna Lilas,39.207607,20.15495,32.0
Sunshine Cafe Bar Creperie,39.546177,19.913458,32.0
Zerbas,41.501133,26.533491,32.0
Brothers Pub,41.68521,23.827183,32.0
Taverna Flora,36.363907,28.215546,32.0
Chillbox,38.072315,23.813713,32.0
Apollon Greek Tavern,38.706947,20.710234,32.0
Maistrali Cafe,38.147205,20.77901,32.0
Urbana gastroteka,37.401787,22.140106,32.0
Kedros Kosmas,37.10007,22.749239,32.0
Capari,35.510204,27.203463,32.0
Tzivaeri,38.37272,26.138,32.0
Sxoleio pizza,37.743298,23.43196,32.0
Riverside,39.421185,20.078629,32.0
Methyra,36.71603,25.292374,32.0
Pelekas Grill,39.59194,19.82133,32.0
Nadir Rock Cafe,36.993084,26.932028,32.0
Ammos Beach bar - Restaurant,40.73,24.759722,32.0
Alati,36.375362,25.4322,32.0
Me Gusto,37.99772,23.812365,32.0
Anemomylos Taverna,35.5342,23.816275,32.0
Oneiropagida,37.79628,21.34613,32.0
Gorgones Fish Tavern,37.322918,26.545233,32.0
La Rustica Restaurant,37.81031,23.97326,32.0
Aquila pizza,39.233322,20.600643,32.0
Vikogiatros,39.871666,20.775,32.0
Korali,40.036186,23.999895,32.0
Hacienda,38.042088,23.739069,32.0
Il Basilico,38.036335,23.739365,32.0
Old Dog,38.03407,23.73687,32.0
Alismari,37.948772,23.677711,32.0
Maple Sugar & Spice,38.04215,23.76138,32.0
Nolita Athens,38.00311,23.77608,32.0
O Proedros,38.01319,23.706549,32.0
Taverna Tsipouradiko Dimitra,40.23909,23.551075,32.0
Paliomylos,37.78953,20.725115,32.0
Taverna Sun-Set,37.819984,20.675646,32.0
Taste and Coffee,38.83194,20.70817,32.0
Taverna Paradisos,37.80083,26.71576,32.0
Taverna Ktima Kymata,40.500328,25.51295,32.0
Nurnberg,39.631374,19.802244,32.0
Aspalathos,36.4527,22.467056,32.0
I Anifantou ton Gefseon,38.060135,23.71597,32.0
Sistevo Cafe- Grill,40.594513,21.27384,32.0
Taverna Panagopoulos,37.68868,22.18808,32.0
Chasapotaverna O Thanasis - Thanasis Traditional Steak House,38.667446,20.649488,32.0
Taverna Petsas,40.690556,24.62092,32.0
The Little Garden,35.29819,25.161482,32.0
The Drippers - Coffee For The Soul,40.613834,22.690245,32.0
Fresko Psari,40.66541,22.89688,32.0
Mezedopolis,37.97855,23.710075,32.0
Nabucco,37.975315,23.732738,32.0
Mezed...adiko,37.96916,23.74921,32.0
Klostirion,37.98242,23.719692,32.0
Kosmogonia,37.96765,23.712755,32.0
Delicious Souvlaki,37.983856,23.727213,32.0
Coffee Berry,37.97622,23.72903,32.0
Aratoca Restaurant,35.190033,25.722342,32.0
Mozzarella Pit Stop,35.499134,23.991966,32.0
Mystikes Gefseis,35.513023,24.018398,32.0
Bristol Drink & Dine,35.51293,24.022413,32.0
Geyseis Restaurant,40.27006,22.50786,32.0
Platia Theatrou,40.626778,22.94937,32.0
FYC Frozen Yogurt Cafe,40.59978,22.957342,32.0
Jerry's Foodtruck,40.63197,22.94735,32.0
La Piazza,41.13918,24.887806,32.0
To Portokali,37.567413,22.797054,32.0
Ploutarxos Souvlakerie,37.86212,23.754787,32.0
Palea Poli Restaurant,40.62991,22.07022,32.0
To Kyma,39.32984,26.177986,32.0
Wok N Roll,36.451233,28.221264,32.0
Rada,37.124634,25.247728,32.0
Divino Wine & Cocktail Bar,36.781498,27.143362,32.0
